"metier","nom","adresse","ville_recherche","comarca","telephone","telephone_intl","note","nb_avis","nb_photos","google_maps","place_id","horaires","meilleur_avis","latitude","longitude","photo_1","photo_2"
"fisioterapeuta","Fisioterapia Elisabeth Almendingen","Carrer Amèrica, 03580, Alicante, España","Tàrbena","Marina Baixa","696 45 00 26","+34 696 45 00 26","5","1","5","https://maps.google.com/?cid=5753652514829880930","ChIJk_g0SDQDYg0RYs53Y3oU2U8","","Francisco Sanchez Reche:","38.5928953","-0.1046418","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2FfdqawONiyy-lz-N4uB5DDsWI9wm0JPVebXUhIQ1q4Nud8TiMw1LdtcauWFP8yyHyHa45c3sM2k_09slH2HD3__uZHp8O2m1tX9-i3BUIWbTf6pTDcQSl3JPFgAYv3ly_hLK46nUvLRXNfvHs0SNynIIcxVrwvIS2HthW_oVmThKb0mdY00vGNPnmN6U1j33RgcWdXnAftkBlrolm9RLOnUaGC1g2lFqzBkLwBnHXo8Rwr6H2_qrQ1qRC6yXF-vEMduH9pgUnYp1ReaPY2pzBooGhZqgTIvME1qdYoUOl4A&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1U54BNeq_twyv7BzHo-iuuggYH8ZuZM1XYayC_Nvrh_uoFxyQNHc_fLmq4DthTZFCop9o42N65-49uGSUHW-yFukcSkS5zqyt7u3zuG5f4dXencSsq2Oej4k-zWMg8nNk2TDT4UDnZNh2l9KiDVvBZ49yVYfXbvqxaBiQ6XxIvLSDs7PrvadV1HebSUmf8qIKkboSO0bSPkwmrkFitiOIRsrtVTnnnpfhzOOm0YvfaGo2aR6yRZncnV_T0qxrGQo3nYGRZpg5uafZuQbFg9_enV_VcnH9rKibWETthCUZatA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Fisioalacant","03013 Alicante (Alacant), Alicante, España","Confrides","Marina Baixa","966 38 55 55","+34 966 38 55 55","4.8","31","0","https://maps.google.com/?cid=12843937554506835822","ChIJfdb-IqY3Yg0Rbuet3SfVPrI","","Viviana Martinez: ⭐️⭐️⭐️⭐️⭐️ Excelente profesional, muy cercano y atento Antonio. En la primera sesion noté una gran mejoría del 90 % Se nota su profesionalidad y sales con la sensación que te has puesto en muy buenas manos . Recomiendo 100x100 .","38.3539538","-0.4781266","",""
"fisioterapeuta","Fisioteràpia Laura Mellado Vallés","Carrer Sorolla, 29, 03530 CV70, Alicante, España","Beniardá","Marina Baixa","680 95 43 78","+34 680 95 43 78","5","14","0","https://maps.google.com/?cid=244404827451736291","ChIJga0jBNn5RgoR48CmSeVMZAM","lunes: 9:00–16:00 | martes: 9:00–16:00 | miércoles: 9:00–16:00 | jueves: 9:00–16:00 | viernes: 9:00–16:00 | sábado: Cerrado | domingo: Cerrado","Arantxa OB: Totalmente recomendable y muy profesional. Vivo fuera de España y siempre es mi parada obligatoria cuando vuelvo al país. Laura me ha ayudado a aliviar problemas de mandíbula y cervicales. Estoy muy agradecida por tu ayuda y atención. Gracias","38.5688094","-0.1268323","",""
"fisioterapeuta","Centro de Terapias Manuales","Avinguda de Xàtiva, 7, 03820 Cocentaina, Alicante, España","Cocentaina","El Comtat","965 59 04 81","+34 965 59 04 81","0","0","0","https://maps.google.com/?cid=3497308833133769429","ChIJqcFbQkWPYQ0R1TLGrNrviDA","","","38.7472332","-0.4397611","",""
"fisioterapeuta","iretorrejo","Estació del Nord, 252, 03820 Cocentaina, Alicante, España","Cocentaina","El Comtat","","","0","0","0","https://maps.google.com/?cid=6739756527032794361","ChIJpTnpAl-PYQ0R-fxoQtpsiF0","","","38.738618","-0.4384458","",""
"fisioterapeuta","Ana Maria. Fisioterapia Integrativa.","Carrer de la Pau, 21, 03830 Muro d'Alcoi, Alicante, España","Muro de Alcoy","El Comtat","680 30 68 64","+34 680 30 68 64","4.8","16","5","https://maps.google.com/?cid=3242448314445652880","ChIJYZYQDQePYQ0RkOMYEZB9_yw","lunes: 10:00–14:00, 16:00–20:00 | martes: 10:00–14:00, 16:00–20:00 | miércoles: 10:00–14:00, 16:00–20:00 | jueves: 10:00–14:00, 16:00–20:00 | viernes: 10:00–14:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado","Mar a: Muy contenta con Ana María, es un persona que te trata tan bien que cuando termino la sesión ya estoy pensando en volver. Sus masajes me hacen mucho bien y no la cambio por nadie. Totalmente recomendable. Eres un sol Ana!!!","38.7821674","-0.4366734","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2oueMiQcjZAhdgZuGQcQNJlXVqIHwj3byJuqHvWvq0LPuLHFDZ7SrrISR_4mJ2q7bpbKhj_PyEQLU1wQ_uQGj3waYOe7FVuR1kqwXrrphTKBz2MZQeq6Qick3ENiksWHQLB_g39TKMSgBgU9IWgZngGCptJNm6yWQL2UFbBOa4krhLj-2ODHRyHs2l4bYPI3Bw9-OuDatCEK0GHQwttpGcDlIHEotUonWuxcsWx9ws8cBIbHo9cD_h55tlc0JMbXfeW0F5C0Yo41OVDVGjQ4ffMhFR-OoglBVWTsvUdwXWPg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3nOtshF-PsLSVy5kKDrjZRJGwhNZeQ7f5NZYNZWO5WbGcdr5mO5Jaov8U814Mijd706fm0P40ecCOt2eEhdHiaW-cswku7M9y2g9uonCTqESSsRk71We1VBCCn-AWtERiDbM3OFMaXut36Cw1FBZVC0ELaaadfL2OZiii_Lv7nm65ka_3q8JrUaSXZenXb6JkbwkUHVo6IkeTSWhmNQ89JUbAVgXbPLi4ptnABWfNfOETnjBhg_dPgh-0QtkYKrKkBEQ68R65I8_xKKzRPk0pJGvVd1schpRimCfhLmIAAEw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Isidoro Monzó Romero","Carrer de Joanot Martorell, 31, 03830 Muro d'Alcoi, Alicante, España","Muro de Alcoy","El Comtat","631 10 35 00","+34 631 10 35 00","5","2","0","https://maps.google.com/?cid=3944460801762000307","ChIJw14etJ6PYQ0Rs_15VzOKvTY","","borja ferrer: Fuí hace unas semanas a Isi ya que llevaba alargando una lesión de muñeca 1 año y no tenía solución. Tras pasar por 3 fisios diferentes, Isi dió con la clave y me solucionó la lesión que llevaba alargando casi 1 año. Trabajo eficaz y al mejor precio, sin duda más que recomendable!!","38.7827372","-0.4351502","",""
"fisioterapeuta","Fisioterapia Jordi Jorda","Carrer Sant Francesc de Borja, 8, 03830 Muro d'Alcoi, Alicante, España","Muro de Alcoy","El Comtat","","","5","1","1","https://maps.google.com/?cid=5645057526414659722","ChIJxwpxUACPYQ0RilCXVulFV04","","Ivana Plamenova Mikinska: Muy buena experiencia!! Jordi es muy simpatico y amable, te explica todo genial y te hace sentir muy comoda. El trato super profesional y notas el alivio desde la primera sesion!!!! Sin duda volveré, totalmente recomendable!!","38.78111","-0.4342337000000001","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3OySodiC0jHZCYU73dodCxvd2aBADEIIbXcc7kZqV8eWfBksO8Yhu0jENUnHC9O73Cdj9EZffkIXQXquhKhHE-1bVbLUqjMtt3QKQGYQHH14-zAigrdWVhzyWsEAJBS1BPOJnC5C945Xtehj6tfMYVOc8CIOJakDrLaJp6yOh6uzGlifPekXJ63aZa3mFgIGxOtLQL1pTcKnBBRdrZyRp6o7slDeUVuqQAd2_edMrNaUFwpKWc5HiHtp5pv2tyn9NQVbo3HXa-3f9QLv2XErQ5v6HBTb5irrupUkaYzRzaSZpXpM_as24ZcOqd4SCk9zYJ6J2uo4IMOU5afc-kerdM_xNC_D4Y_UUBN3YGQLZdmF40SpXKaWN2lptqBCHY61cgoO8j1tFFcXyvbP95pzJl7zKROom0htNDxI7GbvWNruzwAmOmba-EV5196uoa&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"fisioterapeuta","Centre de Salut Beniarrés","Carrer Alacant, 6, 03850 Beniarrés, Alicante, España","Beniarrés","El Comtat","","","0","0","0","https://maps.google.com/?cid=9124303282082635621","ChIJd91lGJmPYQ0RZV93D34JoH4","","","38.8190166","-0.3772612","",""
"fisioterapeuta","Global Therapies Albaida ( Centro no Sanitario )","Plaça del Convent, 8, 46860 Albaida, Valencia, España","Beniarrés","El Comtat","661 91 78 76","+34 661 91 78 76","4.9","14","4","https://maps.google.com/?cid=7538409088303189170","ChIJH3I95xGbYQ0RskzjJyDPnWg","lunes: 9:30–12:00, 16:00–21:00 | martes: 9:30–12:00, 16:00–21:00 | miércoles: 9:30–12:00, 16:00–21:00 | jueves: 9:00–12:00, 16:00–21:00 | viernes: 9:00–13:00, 16:00–21:00 | sábado: 10:00–13:00 | domingo: Cerrado","Francis Martínez Piñero: Fui un par de veces por una contractura en los hombros y salí muy satisfecha. Diego es un gran profesional y siempre que tengo la oportunidad lo recomiendo a mis amigos y familiares.","38.8385162","-0.5186893","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3wtua6koNtWspCQ0MgUNcno9N0PQ305VsYqn5jhXb0Hi5sDscKSgI_F-R1KsdG65vWgv12PHK1oVdK6UIDb7XclFaVzmP4r7GWUsJn0en6whpJkUDl9lw8A_ivUg7rXn5bOH_zFQN0HfKGurClsFuUgp9z3AP20wAYwIZaZaJuuN8k-c9vWxKWSjC9P3g9YyTGIjyuubKznSkaxFt94fw2HEJ8cD2ywP5yBChobwPvSq-8g2nzQo7q1PVxkc6SwvfNESyrgzqkzmHHwmJQnkMfqlANIzan_kmMyAGIIGMOtQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1n8fA0IhBVrAh6_4DTRX9amp8mmf1l0fGpUr8ueKZ_eeQOfa4c7zh4yXlYTJn6wVET7otzqI1GtLtGjY14o8FAPOpKFbXRPA_FIvyMjBnfH9sgCyYfH0yu0OsVdByDBYF9pwPqDd2rTLnxVBKUsvNmSk6gqyKRw8QbnhPE3WYjRFl7Pl0L_o12HMYCPLlcLVN72x_hZF9N76w3IF8pB2ogVbCiDug0zz8BrPpfrnDVFfSwsvpTktwjkC8L4bFHdnM64egqRx6jBqndg9a_BRpCvwp7KRb3-9wZTOhoFzQ4hQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","MOVIM: Espai de fisioterapia i exercici","Carrer Carmen Llorca, 6, local 1, 03804 Alcoi, Alicante, España","Benilloba","El Comtat","622 67 02 54","+34 622 67 02 54","5","42","5","https://maps.google.com/?cid=17799755269539690272","ChIJ0fCeZDGHYQ0RIPfMSRxvBfc","lunes: 7:00–13:00, 15:00–21:00 | martes: 9:00–13:00, 16:00–22:00 | miércoles: 7:00–12:00, 15:00–21:00 | jueves: 7:00–12:00, 16:00–22:00 | viernes: 10:00–12:00 | sábado: Cerrado | domingo: Cerrado","Daniel v: Los dueños son muy profesionales , agradables y cercanos . Instalaciones nuevas y muy completas. Los recomiendo 100%","38.7094182","-0.4643855","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2HoMXGC4NWzChVSe4P3aYDAx-Tb7kzYKO1yvF-c1ViX-0umuKaKrT6LqPvzGbqwuW6kXsjNMsWgA7RwgqawSLoYzQvXfGXtsley1wBi5ygo86rPx-3n0TgGmCbBYE5Cl0PRS09RA7NzZX1hwVYGoY4rcIIzD1huYKieobs2Wwsq2Rvxr2DS30FnFOnDDRj4xnRtdI2EjrLWuBCtffThvO4pDjZg2LEcz1WCuVlzv-YI559etFyhpq07Tjj0zKFXdzEqHqFks2XYvV1I1Tx9gCA8JTpjzNx_95ymZr1mB8&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3Y5h-TlaLmM8fsQ8wchd9_8-O3Fno1jbncqntTBC-HoFYap1nbi38cMQOXzKOZYbC-jvoB89MshKA0PnXzW-hSQkfljEfkTNOrzpMKRT2QVAcDUIZX1IvbAx9wbSWIJ9Jo0YbMVtVt6vhofAKSJ7cqmN6pfnUqVgVGY8aZnVMfbuiaf2RE9T3E4WeQvzY85uOhfhXZqRD8htiqmXLQpdBSD0zgmFSscvEhzBuvnFwx9DoaywKRnB8w-usDObhQB9T-I3u_nKYzspFim9JIMOfxC_RqBtHjAsREjxTHhJI&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","FisioClinic-Biar","Av. Alcoi, 4, 03410 Biar, Alicante, España","Benilloba","El Comtat","655 43 11 33","+34 655 43 11 33","4.5","11","5","https://maps.google.com/?cid=7906475754040284076","ChIJfQWP-yLYYw0RrFPP2M5xuW0","lunes: 9:00–13:00, 16:00–21:00 | martes: 9:00–13:00, 16:00–21:00 | miércoles: 9:00–13:00, 16:00–21:00 | jueves: 9:00–13:00, 16:00–21:00 | viernes: 9:00–13:00, 16:00–21:00 | sábado: Cerrado | domingo: Cerrado","Roberto Medoro: Masaje muy efectivo. Entré cojeando y salí ligera como una pluma. Gracias a todos por vuestra profesionalidad y vuestra amabilidad. (Isabel).","38.6272792","-0.7608126","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3Ii-kgr-t7rDUm_80ypIp8SlgYuodJXtXMLI5SSMuhdvdnWyWBs2pZukHaumvI0fid-A7djhL--otHfQADSSwqdf3q2cZVW979mhm1RwxopQvspHI_A2FxoIsgRl-GXpuh63wCotCYiWt64gndvZ4KBCxRQlALBvpcWfrNph2tiLXzYE1xt0qGWEua18kCZX5UXxLqaNY6hS8MVSow0JNZ8YyzpHaXtkiiHKiBaP1crz2_7JPhETHJLxFRmbHfucG8zqtVAyOlt8T2ZSme_tB7TzEcUuCe6Jis-gHC-xCchg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0ppEhN-9gGOVtFQoS4MCPZxctaDK9wWl9KfMouCYBL5aut2rY7RLP4RjXAPCLA_kq8c6FEnei71aXTlyFIfWGzI30Dldju4XZJq0eYZappOaoT8mtByZ81pIErds8piraJwmaCzM7Akw_SJWqocUToSvRwKYtcROYYBAwCaw_p78qjiGsdVz5y0arf33eL0zyyMV1HFH0yK69U4kruz7Z5SM2ooScCwieRjOfC2s9m2azJc3rY-pg3HD3cbAkYa9a3HnGNF_4WQcFAfLRjR2k9o9eBbr8VfmbcpWYeo6XIHg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Kiné Salud","Carrer Gregorio Mayans, 5, 46290 Alcàsser, Valencia, España","Alquería de Aznar","El Comtat","624 20 33 26","+34 624 20 33 26","5","88","5","https://maps.google.com/?cid=6963792913931708746","ChIJX19g445NYA0RSilIbMJcpGA","lunes: 9:00–20:00 | martes: 9:00–20:00 | miércoles: 9:00–20:00 | jueves: 9:00–20:00 | viernes: 9:00–14:00 | sábado: Cerrado | domingo: Cerrado","Lluis gomez cordellat: Me recomendaron esta clínica en el equipo de balonmano en el cual jugaba y fue todo un acierto. Siempre atento a cualquier comentario. Fui atendido por Gevorg, un chico muy profesional y cuidadoso, el trato fue excepcional, y a nivel tratamiento espectacular. Planteamos 2 sesiones, la primera con punción seca, masaje y magnetoterapia, y la segunda fue con EPI guiada por ultrasonidos (ecografía). La verdad que los resultados salieron a la vista muy pronto. Volveré seguro, ya que a pasado a ser mi fisio de confianza. Si tenéis alguna duda, llamad, seguro os atenderán de manera muy profesional y atenta.","39.3684016","-0.4408795","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3ICCZXXk_ZguG1TPWwMWO5jDfk_iLt3JIX97Oof3XvYIZ1Z_jEfM3318F1VeBQJ0_DS6oGQdZ9FVyVc4dW1XDrwihkdAJir4Nu-b6w2ASgxW3ac1UCeRh0JlakX-wTqzgVkZcDrDdFfFVMpQik-eMiva2Y6Z1TkUFdv5Wvr1CdjdddbDrW3tghkQK6fUCQU7EkWW5kWNsRiwPWW-m8zpzy_o77dNA0YSm6u5lT1S2BtioGH_-s9jeNu8tCylkfbnLkfX3lWqEbzQc_Xmqj91k4JpuUkeXh1Jr1nYWCv0f5Eg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0rXJL0o3pYHEgq4fKaPdag4FQp9BdBwnIEgblCHNT7ndH-2kF1MW9K9u55opUd9Giw7Di7XE_AabN9icSnNHv9iJtzaLLP4cTtnoJyEGVTaCVIdPwV4tosS8R3URmmhobhBb68mgeyP87Lea1Oioy4ZsybCwEVWUZNa3evoEKIKoDeymUEyjx7S3VSCqvPgvYJ_T9YcNnLMXuyImhxvy35FyO_Zapd1vWQVq4cXc5U5MDnkF_Bb2aX3u_Y_Nv6iUCMtrZlnSFEyTVVI8333stB20G5z_kWoBb3q8beyz9R6A&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Centro Quiros Alfafara","Diseminados, 1, 03838 Alfafara, Alicante, España","Alfafara","El Comtat","676 84 06 26","+34 676 84 06 26","4.8","4","5","https://maps.google.com/?cid=16572979080985343579","ChIJPziB0A6DYQ0RW3YcsKoM_-U","lunes: 10:00–14:00, 16:00–20:00 | martes: 10:00–14:00, 16:00–20:00 | miércoles: Cerrado | jueves: Cerrado | viernes: Cerrado | sábado: 10:00–14:00 | domingo: 10:00–14:00","Ruben Herrerias: La visito cada verano que voy a Alfafara de vacaciones. Sabe lo que hace y lo hace muy bien. El precio es bueno. El año que viene, repetire seguro.","38.7832553","-0.5534422999999999","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3RRWaWj8dEwtPFqZfCCRievTy1BxEwki6SUoe7eyld6raDReiK0cTk3gWnOuHQglmc19fk8mJAHnDIlgt0nNUhU78IthxxJJS9355SpNdaYApzmcBgXkNQ2PFrAfAjBXp-XistKDOn67xZVmP1F0-s_VJnLwMeuLXOSnrenI-1BetKMsQ11DK61I1Zg5RDq3DgXSJBGBCkAlRlPlR__G7G-PIY09IdE5ZFKFRxRTLqi7xR_xNS_gn6NHm3n11aHh14erSCbOo3KYpUAhk5Jlonv68ZW69cNy90Ai5pgFIkXQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1o-cB4tGU09v0yhGDan7CJT9zjMiij3_PKO3AV7xvTpl0sUFTWf5Co8J6XUFXXmCghuLzVyWKWC27XtlsB8tNzvgsow0CRpgmM8KcNQwT1Myy4G7W3_QwsPMbyT318gHLOfvX4oENBojcvht-H-M6-MAGP2qw6th68fj_uRLcCieqybg3YmM3ZPK8Z4Kdc67CfBWc9USMceVkDQlBWUPNDqWNlPAf4WGQ2hNtzz-yLu4MTKaClIMOOXrVGVAdb7eOjDBn67feNRe2Kd_5cMFOVOLJn2I-80c1ojcb6dfwzJA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Fisioterapia Verónica Andreu Aráez","Carrer Larramendi, 3, 03140 Guardamar del Segura, Alicante, España","Benimarfull","El Comtat","679 56 00 26","+34 679 56 00 26","5","20","5","https://maps.google.com/?cid=10687634631951948515","ChIJMYqKV0asYw0R45qofhIbUpQ","lunes: 10:00–14:00, 16:00–20:00 | martes: 15:00–20:00 | miércoles: 10:00–14:00, 16:00–20:00 | jueves: 10:00–14:00, 16:00–20:00 | viernes: 10:00–15:30 | sábado: Cerrado | domingo: Cerrado","Antonio Andreu: Verónica es una profesional excepcional, siempre atenta y dedicada a buscar la mejor solución para sus pacientes. Desde el primer momento me sentí en buenas manos, gracias a su trato cercano y su habilidad para explicar cada paso del tratamiento. Las instalaciones son cómodas y acogedoras, y Verónica utiliza técnicas avanzadas que realmente marcan la diferencia. Gracias a sus cuidados, he notado una gran mejoría en mi condición y me ha enseñado ejercicios que me ayudan a mantener los resultados a largo plazo. Recomiendo esta clínica sin dudarlo. Verónica no solo es una gran fisioterapeuta, sino también una persona que se preocupa de verdad por el bienestar de sus pacientes. ¡Gracias por todo!","38.0905165","-0.6552908","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2xhDs_LPh3JJVcnjCV1mUIjDnZbhPkFJ_cL6nLMc_5og5vL4FNR1NecViRrLOzMB1t2FCwXeUYSzmuAerxMgl2548iyM2Txvt5urBfiv-98zd4dRyu65oH4J8qne5xBUj0jdtVZIXFceTFVJUAxmArKDiPButrAqfyREExeNVfFwh78dofVSuNlz6cTJBWpNFv7yfjYQqGqIs9w5hDSjvsLnjsKebNEYaowzY9UFM0RU-5Kgdrf7zBRANBSTcNShrNTy10cdwLWozFpn4TWN7YZwveKwd6noaJz-OcEEUlGw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1ocki_-yJ6DrSAPyhY27LV36Kf6Xpq1vXPjDNapFoAxGCt53n0w-higthatinryKXynbzz8j1lIlYdaoyXgzYdwsjgbHL82JciD6QF7UsYudQ9OPCV1aW6UwpdRYd1-xYlCTCPUHFKXj64iXOZotjFByabmXLtnDS3lUtBDmPU4A95FzmmhVVoMe4YkLpF6KkWNOT9bLkc6CS2TJL7i_zDlVpKoELqwm7r8-hqkyfEIbhrxbBevnU2f3F31aYJ1RHBOaFz15kLL6KrvpqiWW32kyurCynKlejvH5TTTEncTw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Ä Fisioteràpia + Salut integral Berga","Passeig de la Pau n°17 entresòl 1, 08600 Berga, Barcelona, España","Gorga","El Comtat","670 43 50 60","+34 670 43 50 60","5","12","5","https://maps.google.com/?cid=1112198248393717303","ChIJFyziDhIJpRIRN7ZRC2pSbw8","lunes: 8:30–21:00 | martes: 8:30–21:00 | miércoles: 8:30–21:00 | jueves: 8:30–21:00 | viernes: 8:30–15:00 | sábado: Cerrado | domingo: Cerrado","Jordi Hernando: ¡Puedo decir que siempre que voy a hacer alguna sesión con Anna salgo super satisfecho y con unas sensaciones impresionantes! La profesionalidad, la delicadeza y los consejos hacen que aparte de recuperar, aprendas cosas nuevas del mundo de la fisioterapia.","42.1006852","1.8447499","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2T0042xqUk21gIcUcecrlFoXh9Mk55m3-yBzogI2DgaYkJPKu-WWGnKbUHF-l5_WcdUwGIfvYWZbeeKBbTle4pr38SkOHvkN3Rt9SlwCKAEzx7m6T9R3BOy8WaTyxxtuYPshC-IBurlcel_0tjD4PmqUMvvY2BaUbB2--RFowfMIXY6zG2t5xr2-FoyLtSw5X79zCPEMgh0QQB7ya5UzgMuheLgmhvlFo1vchBUIp51sG2pUuGBNCN92E-3c9nzYDaL2yLu_FRlX7AxQQyO0ZC30B0AUhrV-chDKKkjXKUiA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3Bh3kHLSeovcGttZqFLQ6-aIg3GWd9aouf09Rs1hVWIJY2yNbYKfTGdyu9goI98nSMXbfzp0BD8h8CMq1ZmsryeEqyR7JIO8_pqIxQCs7uoFB62OsCkci2NCWy0Yi_YrIXqqUdTdxyGTw1Ngs3QDqWDBNiVkbOoH8I1eL0209EcjUX7qm9GjHpu4XKQcw3PPPnTMM72ih8nxUU-6QX-Hesn5cljQCWmYyvvT-shfPprlc-UFGBD77DrObKJdnAXXUFSSMHgvq9XJSSqJaSbx7FY7rcmS-NhsNHzfoGdF_6YQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Clínica de Fisioterapia Nueva Era","C. Pablo Sorozábal, 19, 03440 Ibi, Alicante, España","Alcocer de Planes","El Comtat","603 10 29 35","+34 603 10 29 35","4.9","56","5","https://maps.google.com/?cid=2082878802192557630","ChIJf924khErYg0RPubgKjzf5xw","lunes: 10:00–14:00, 15:30–20:30 | martes: 10:00–14:00, 15:30–20:30 | miércoles: 10:00–14:00, 15:30–20:30 | jueves: 10:00–14:00, 15:30–20:30 | viernes: 10:00–14:00, 15:30–20:30 | sábado: 9:00–14:00 | domingo: Cerrado","Amal Jazouli: Mi experiencia con Javier ha sido excelente. Es un fisioterapeuta muy atento, profesional y responsable. Desde el primer momento me hizo sentir cómoda y en buenas manos. Se nota que le gusta su trabajo y se preocupa de verdad por el bienestar de sus pacientes. ¡Totalmente recomendable!","38.6258836","-0.5797125","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1C7ZEt3EsxFg6nPGa_IqVINhMOUI6JJYv3khMqC48Sm6FCSfAcgzEdRTZqZMCcnsICH1VQcmPzl8vZG1ERiwfgvVa-wLqj3o5bh_eN_7Thh6Wn46rLRuwhZ2OzhjoDfr50ugmX7ins3uBzyRRjvf2WgULNNr7VQoGb8WVLEwGGg5KM4kRa_P6aWY7WRP6u4NPTLetsSjR21suMZkM9Qs5jRY0QrFooSUi2KzrFUzzZxQM7yp-Cd0zh02zV6XNcWnwm6Aj9C3SI36PYZaoT_QLaDX1qlhbSxhdHDJiiRWdISQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0VCf6hVAY7fqkMQJ31WfLigS8Ld7JaJ98jMa6tVunxLMiwPYcLZESRi7mlhrpQ6RIr5wzRQxk-j73yWpR7O9FdHDBoyzgLa4Y-57_MI0CaGRFo8uNjftvMWuA4t1GEtphY6C0VZJnFgZGOF-Ogy6eKAColQSWCFA1ea7TUrbUQHh_VqvYOgT2L-4nLm_PNU0Qf48NH1MKsJuK5MGeXgg2YZSTkxPnXch2skQu_spubOxmCG7Ou3K4vOqxB6iR9jK4PNUuOyV3YXiKEbFBOQGmtribBkhTb1zi2VAEg3CRP8w&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"fisioterapeuta","Avanza Centro Fisioterapia Especializada","Carrer Alcoleja, 5, 03802 Alcoi, Alicante, España","Alcoleja","El Comtat","965 50 37 29","+34 965 50 37 29","0","0","0","https://maps.google.com/?cid=8821965821994737737","ChIJr8-irFOGYQ0RSSCioCzrbXo","","","38.6969159","-0.4809771","",""
"fisioterapeuta","Jorge Bañuls Fisioterapia","Carrer de la Morera, 14A, 03110 Tangel, Alicante, España","Balones","El Comtat","616 18 57 54","+34 616 18 57 54","5","4","0","https://maps.google.com/?cid=17109545314362671071","ChIJ39PTZTsxYg0R3z8JK9BQce0","lunes: 10:00–20:00 | martes: 10:00–20:00 | miércoles: 10:00–20:00 | jueves: 10:00–20:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado","Juanmi Fernández: Muy buen profesional, recomendado.","38.4126135","-0.4750079","",""
